,Unnamed: 0,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,cluster_nbr,0,1,2,3,4
55,1168050,2021-07-01,2021-09-30,90,zip code,2,9211,f,Zip Code: 23223,,Virginia,VA,Single Family Residential,6,272500.0,-0.0036563071297989,0.1595744680851063,262500.0,0.009809578765147,0.0939779120650134,167.19812925170064,-0.036793385832594,0.1852507991486218,180.767830220506,0.0558713437835183,0.1873592216589024,164.0,0.086092715231788,-0.0060606060606061,51.0,-0.0727272727272727,0.1590909090909091,187.0,-0.0105820105820105,0.1910828025477706,71.0,-0.0138888888888888,0.109375,,,,10.5,0.5,-1.5,1.0126340824259037,-0.0097389922028794,0.0123811834304132,0.4573170731707317,-0.098974317557745,-0.0093495934959349,,,,0.4901960784313725,-0.0916221033868092,-0.0779857397504457,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.15388817334215985,0.08762508318644764,-0.04187864462415336,0.10337618511344357,-0.1541034125646273
56,1173428,2021-07-01,2021-09-30,90,zip code,2,9155,f,Zip Code: 23113,,Virginia,VA,Single Family Residential,6,557550.0,-0.0269633507853402,0.1495876288659794,557750.0,0.0329181906569748,0.1656826375463713,176.6037735849057,0.0048967100504735,0.1842841287458378,174.01978746793696,0.0320955394916553,0.1195191768291363,119.0,-0.1959459459459459,-0.1678321678321678,23.0,-0.2068965517241379,-0.3783783783783784,95.0,-0.2578125,-0.2635658914728682,23.0,0.0454545454545454,-0.5490196078431373,,,,9.0,0.0,-13.0,1.0430034237083463,-0.0038511458629428,0.0446213636843212,0.6638655462184874,0.0219736543265954,0.3841452664982076,,,,0.7391304347826086,0.1184407796101948,-0.0716803760282022,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.47974207663951746,-0.29526749634302124,0.12445618073619372,-0.1016948145446904,0.042162548427560065
57,1203134,2021-07-01,2021-09-30,90,zip code,2,9364,f,Zip Code: 23509,,Virginia,VA,Single Family Residential,6,232500.0,0.0287610619469027,0.0592255125284737,239500.0,0.0644444444444445,0.089131423374261,161.28305537011698,-0.0238640179106754,0.1949023018627891,158.837899543379,0.0020720820315629,0.1191213113873384,112.0,0.018181818181818,0.2444444444444445,33.0,-0.0833333333333333,1.0625,114.0,-0.0879999999999999,0.5833333333333333,55.0,0.0576923076923077,0.71875,,,,20.0,2.0,-13.0,1.0100242953892236,-0.0070060546819625,0.0134976713537615,0.5178571428571429,-0.0548701298701298,0.128968253968254,,,,0.3333333333333333,-0.0555555555555555,-0.0416666666666666,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.09620354887620557,0.39547741111631785,-0.1305315314069363,-0.07592626338312113,-0.044793872990116126
58,1244782,2021-07-01,2021-09-30,90,zip code,2,9459,f,Zip Code: 23875,,Virginia,VA,Single Family Residential,6,277000.0,-0.0348432055749129,0.1942228928648415,260000.0,0.0,0.0,145.57670772676371,-0.0496752519596864,0.1169325207482658,150.23474178403757,0.0122483046426709,0.1564652469984444,35.0,-0.054054054054054,0.4583333333333333,14.0,0.0,0.75,45.0,0.0,0.5517241379310345,9.0,-0.1818181818181817,-0.25,,,,6.0,0.0,-6.0,1.0262366298730383,-0.0104755442243464,0.0214398107099085,0.6857142857142857,-0.098069498069498,0.0607142857142857,,,,0.7142857142857143,0.0,0.0892857142857143,"Richmond, VA",40060,2022-01-09 14:29:56,2,-0.3614232272517212,0.4549649848192044,0.04936937774756534,0.03735940075053204,-0.06873345013024972
59,1286780,2021-07-01,2021-09-30,90,zip code,2,9271,f,Zip Code: 23324,,Virginia,VA,Single Family Residential,6,225000.0,0.0101010101010101,0.1252813203300824,227000.0,-0.0087336244541484,0.0814673654121009,154.06639566395663,0.0274206440154731,0.1519664980184294,153.57486670616112,0.0033407410142647,0.1364540136255922,124.0,0.0598290598290598,0.24,34.0,-0.2916666666666666,-0.0285714285714285,144.0,0.0434782608695651,0.2521739130434784,50.0,0.1904761904761904,0.1363636363636364,,,,17.5,-0.5,-1.5,1.0054725342916748,-0.0090265464251979,0.0242794666164684,0.5241935483870968,-0.0057209815274331,0.2641935483870967,,,,0.5,0.0833333333333333,0.0714285714285714,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.06761695109706681,0.17056267164705374,-0.04644316345856341,0.11040710272790619,-0.04806702851298573
60,1342240,2021-07-01,2021-09-30,90,zip code,2,9219,f,Zip Code: 23231,,Virginia,VA,Single Family Residential,6,260000.0,0.0039424045965117,0.0935856992639327,239950.0,-0.0206122448979592,-0.0363453815261044,160.78628247637727,-0.0133184388676252,0.1659216437836932,164.4736842105263,0.0227272727272729,0.1862249738949002,142.0,-0.0897435897435897,0.2033898305084744,52.0,0.0196078431372548,0.4857142857142858,169.0,-0.0231213872832369,0.3203125,39.0,0.0263157894736842,0.0540540540540539,,,,6.0,-1.0,-1.5,1.0361061144814383,-0.0138207495971587,0.0224523342232472,0.676056338028169,-0.0418923799205489,0.1421580329434232,,,,0.5769230769230769,-0.0505279034690799,-0.0516483516483516,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.4567968759467696,0.2145664762762246,-0.032884080443891094,-0.08892146789864726,0.017042484983196212
61,1355422,2021-07-01,2021-09-30,90,zip code,2,8940,f,Zip Code: 22611,,Virginia,VA,Single Family Residential,6,510000.0,0.0736842105263157,0.2142857142857141,479500.0,0.0673344462993879,0.0922551252847381,205.5555555555556,0.0,0.1703701617856272,217.01388888888889,-0.0293378986042297,0.0302643033098108,48.0,0.0212765957446807,0.0212765957446807,15.0,0.0714285714285714,0.875,51.0,-0.0192307692307692,0.5454545454545454,26.0,0.1304347826086955,0.5294117647058822,,,,32.0,6.0,-24.0,1.009722641252784,-0.0050917539316954,0.0130923293708182,0.5,0.0531914893617021,0.1808510638297872,,,,0.3333333333333333,-0.0238095238095238,-0.0416666666666666,"Washington, DC",47894,2022-01-09 14:29:56,2,0.35254155490439926,0.3073141241280766,0.13638769103110746,-0.20938178823566056,-0.1519305098277086
62,1368915,2021-07-01,2021-09-30,90,zip code,2,9372,f,Zip Code: 23518,,Virginia,VA,Single Family Residential,6,279900.0,-3.572576899713021e-05,0.1240963855421686,272950.0,0.011300481659874,0.0918000000000001,177.18446601941747,-0.0077669902912622,0.1140070609002648,180.9660099396521,0.0213424122621461,0.1134864520752858,145.0,-0.1104294478527607,0.0740740740740741,43.0,-0.14,-0.1041666666666666,174.0,0.0057803468208093,0.0943396226415094,69.0,0.0,0.0147058823529411,,,,15.0,1.0,-15.5,1.0166714916649058,-0.0048318507767408,0.026877867155971,0.5793103448275863,-0.015781679712291,0.3052362707535122,,,,0.3255813953488372,-0.1744186046511627,-0.132751937984496,"Virginia Beach, VA",47260,2022-01-09 14:29:56,1,-0.0948516960158018,0.01809036360493423,-0.01100411440472167,0.03557232896498219,-0.029523192320939567
63,1374637,2021-07-01,2021-09-30,90,zip code,2,9215,f,Zip Code: 23227,,Virginia,VA,Single Family Residential,6,345000.0,0.0147058823529411,0.0648148148148148,335000.0,0.0,0.2182039673448608,213.428190306803,-0.0111560700756504,0.2116154188186203,205.07917073141783,-0.0049222196768734,0.273029022933734,87.0,-0.0333333333333333,-0.0224719101123596,32.0,0.032258064516129,0.3913043478260869,105.0,-0.0186915887850467,0.3125,27.0,-0.0357142857142856,0.6875,,,,7.0,0.0,0.0,1.0453991473300708,-0.0134226431166961,0.0330530807336255,0.6551724137931034,-0.0781609195402298,-0.018984889577683,,,,0.59375,-0.0514112903225806,-0.1019021739130434,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.5189978777887487,0.14786154235155305,-0.04221625857950532,-0.2503767266614498,0.009604717513581886
64,1469598,2021-07-01,2021-09-30,90,zip code,2,9131,f,Zip Code: 23075,,Virginia,VA,Single Family Residential,6,220000.0,0.0232558139534884,0.3253012048192772,209450.0,-0.0189695550351287,0.186685552407932,169.61852861035422,0.0467957974105379,0.1478069745089103,173.13709921355115,0.0612328252421421,0.17129736681358,53.0,0.127659574468085,0.2045454545454545,17.0,-0.2916666666666666,0.0625,60.0,-0.0625,0.1111111111111111,17.0,-0.2608695652173913,1.125,,,,6.5,-1.5,-5.5,1.0320369308994528,0.0052036983161896,0.026558581360639,0.7169811320754716,-0.0276997189883581,0.2397084048027444,,,,0.5882352941176471,-0.1200980392156862,-0.0367647058823529,"Richmond, VA",40060,2022-01-09 14:29:56,0,-0.4257681945112886,0.08887395527443424,0.27546916761738605,0.07984554824338877,-0.1121078901208137
