,Unnamed: 0,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,cluster_nbr,0,1,2,3,4
10,756804,2021-07-01,2021-09-30,90,neighborhood,1,402139,f,"Poquoson, VA - Eastern Poquoson",Poquoson,Virginia,VA,Single Family Residential,6,299500.0,0.0152542372881356,0.3135964912280702,273700.0,-0.0189964157706092,-0.2008759124087591,164.6187752355316,-0.0252413622441644,0.1042981862825467,155.52614162806088,0.0058436918549122,-0.0706979960124489,20.0,-0.1666666666666666,-0.0476190476190476,6.0,-0.1428571428571429,2.0,16.0,-0.1578947368421053,0.1428571428571428,5.0,-0.1666666666666666,-0.5833333333333333,,,,31.0,3.0,-28.0,0.9986295718456522,-0.0208411283846791,0.0201125320269322,0.6,0.0166666666666666,0.3142857142857143,,,,0.5,0.3571428571428571,0.5,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.41566865294741373,0.309381109609587,0.23944561009957818,-0.40247327788595166,-0.026522863762456935
11,826925,2021-07-01,2021-09-30,90,neighborhood,1,475037,f,"Richmond, VA - Near West",Richmond,Virginia,VA,Single Family Residential,6,390000.0,-0.0847755940158404,-0.1048886848749139,394950.0,-0.0246944067168786,-0.1222358039782197,251.3227513227513,-0.0040729590933239,-0.0193173371537548,253.46854861979412,0.0135783615409519,-0.0073688838813393,73.0,-0.0875,0.1060606060606059,26.0,0.1818181818181818,0.3684210526315789,76.0,-0.0256410256410256,-0.0379746835443037,19.0,-0.1363636363636363,-0.3666666666666667,,,,8.0,0.0,-1.0,1.0353904208700513,-0.0111524823882118,0.0175547272735043,0.6575342465753424,0.0200342465753424,0.1878372768783727,,,,0.5,-0.2272727272727273,-0.2368421052631578,"Richmond, VA",40060,2022-01-09 14:29:56,1,-0.17115937231164557,-0.4246709257200689,-0.20468572903067045,0.40183055246602195,-0.035909903661386355
12,868644,2021-07-01,2021-09-30,90,neighborhood,1,178974,f,"Hampton, VA - Phoebus",Hampton,Virginia,VA,Single Family Residential,6,231000.0,-0.0374999999999999,-0.0600203458799593,229900.0,0.0452375539895431,0.1165614375910635,152.2421524663677,0.0306332382117136,0.1604272075219848,139.4736842105263,-0.0284174264006539,0.0469992855441774,51.0,-0.0377358490566037,-0.203125,24.0,0.8461538461538461,1.4,63.0,-0.0735294117647058,0.8,28.0,-0.3,1.1538461538461535,,,,16.0,2.0,-16.5,1.0052019689147111,0.0108955435688494,0.0100907335705108,0.5294117647058824,0.0577136514983351,0.1856617647058824,,,,0.375,0.0673076923076922,0.175,"Virginia Beach, VA",47260,2022-01-09 14:29:56,0,0.08324794364308802,0.18365089893144845,-0.5802790169099277,0.1878293199996296,0.023455648077552942
13,980271,2021-07-01,2021-09-30,90,neighborhood,1,61069,f,"Norfolk, VA - East Ocean View",Norfolk,Virginia,VA,Single Family Residential,6,480000.0,-0.1688311688311687,-0.0855401028767384,569000.0,0.0685446009389671,0.0345454545454544,202.10896309314583,-0.1301814322684041,-0.0069746317065666,234.0,0.0810597402597401,0.1145961002785516,25.0,-0.3421052631578947,-0.2857142857142857,6.0,-0.1428571428571429,0.2,35.0,-0.0789473684210526,0.2068965517241379,22.0,0.0476190476190476,-0.12,,,,14.0,-1.0,-72.0,1.0142524549616936,-0.0009038383994495,0.0222744172936323,0.56,0.0863157894736842,0.3885714285714286,,,,0.3333333333333333,-0.3809523809523809,-0.0666666666666667,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.13150879627192572,-0.2273282199750398,-0.41432170986471306,0.19707697507833374,0.019957661329635012
14,1104035,2021-07-01,2021-09-30,90,neighborhood,1,180085,f,"Virginia Beach, VA - Great Neck",Virginia Beach,Virginia,VA,Single Family Residential,6,526250.0,-0.0396897810218978,0.1126969024209747,495000.0,-0.0030211480362537,0.0477299185098951,231.1164641809803,-0.005037613473908,0.1263864152839657,224.09049182152,-0.0155856397987158,0.0924615771500645,104.0,-0.063063063063063,-0.2463768115942029,27.0,-0.3076923076923077,-0.1818181818181817,110.0,0.0576923076923077,-0.0677966101694915,42.0,0.2,-0.1923076923076922,,,,13.0,-2.0,-14.0,1.0122141640101328,0.0006422806109307,0.0221478659593107,0.5769230769230769,0.0363825363825363,0.2943143812709029,,,,0.5555555555555556,-0.1367521367521367,0.1616161616161616,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.03847494393241928,-0.26517218491844935,-0.11452524286867218,-0.1252115101215022,0.1282724462714439
15,1213751,2021-07-01,2021-09-30,90,neighborhood,1,66168,f,"Chesapeake, VA - Butts Road",Chesapeake,Virginia,VA,Single Family Residential,6,500000.0,0.11123458162018,0.0320982557539477,562500.0,0.0330578512396693,0.2713300937959091,204.5,0.0445451341681155,0.1522314001690907,192.79132451576504,0.0193908367914723,0.0870148712468849,31.0,-0.1388888888888888,-0.03125,6.0,0.2,-0.25,30.0,-0.0625,-0.25,16.0,0.0666666666666666,-0.3846153846153845,,,,19.0,1.0,-22.0,1.00666063755543,0.004044907372301,0.0182366110908711,0.5483870967741935,0.0761648745519713,0.3608870967741935,,,,0.6666666666666666,0.2666666666666666,0.2916666666666666,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.2745678346894473,-0.2456094319970362,0.03476107358468118,0.08610414977075806,0.09827286278961674
16,1219353,2021-07-01,2021-09-30,90,neighborhood,1,92244,f,"Norfolk, VA - Larchmont-Edgewater",Norfolk,Virginia,VA,Single Family Residential,6,443000.0,0.0033975084937711,0.1659428872220028,410000.0,0.0512820512820513,0.0515516799179276,203.30368487928845,0.0073556194469603,0.1814852441678352,189.4736842105264,-0.0348325358851673,0.0696201372997713,41.0,-0.3387096774193549,-0.0681818181818182,11.0,-0.2142857142857143,0.1,47.0,-0.1454545454545455,0.3428571428571427,26.0,-0.037037037037037,0.3684210526315789,,,,15.5,-0.5,-14.0,1.017423437432578,0.0037405491819666,0.0298257523960232,0.5121951219512195,-0.0039339103068449,0.3076496674057649,,,,0.3636363636363637,0.0064935064935064,0.2636363636363637,"Virginia Beach, VA",47260,2022-01-09 14:29:56,1,-0.06959829806582611,0.04896359505103662,-0.12114365754237737,-0.14282514451225728,0.009854977500110208
17,1402056,2021-07-01,2021-09-30,90,neighborhood,1,62547,f,"Hampton, VA - Briarfield",Hampton,Virginia,VA,Single Family Residential,6,194000.0,0.0470921603022533,0.0157068062827225,227450.0,0.0199551569506726,0.0950890707751563,142.6872770511296,0.0062050979726016,0.1716509994839925,139.0134529147982,-0.0193718482795622,0.1130663367867634,61.0,0.0517241379310344,0.4186046511627908,20.0,-0.0476190476190476,0.25,54.0,-0.1428571428571429,-0.0181818181818181,24.0,-0.1428571428571429,-0.1111111111111111,,,,21.0,-2.0,-8.0,1.0057369222692447,-0.00293981417171,0.0143010883180715,0.5081967213114754,-0.043527416619559,0.1593595120091498,,,,0.35,-0.0785714285714285,0.0999999999999999,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.20163211217708746,0.016961772826640235,0.1433773244273583,0.2958521102170636,0.07762552642566768
18,1406423,2021-07-01,2021-09-30,90,neighborhood,1,62006,f,"Chesapeake, VA - Indian River",Chesapeake,Virginia,VA,Single Family Residential,6,258500.0,0.0,0.0773077724525943,265000.0,0.06,0.0820743160473662,166.22622861427303,-0.0070131689440096,0.0889661504842513,169.42090395480227,0.0267933573018319,0.0870045197740112,116.0,-0.0333333333333333,-0.0491803278688525,34.0,-0.2608695652173913,0.2592592592592593,130.0,-0.0972222222222222,0.2871287128712872,47.0,-0.0784313725490196,0.6785714285714286,,,,16.5,2.5,-0.5,1.0177930293651791,-0.0004808146435901,0.0170269584908677,0.6379310344827586,0.0212643678160919,0.285472018089316,,,,0.2352941176470588,-0.2864450127877238,-0.2461873638344226,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.017665927021518656,-0.010535283550970276,-0.16224128125930848,0.013410314907702685,-0.020975882040647868
19,1779260,2021-07-01,2021-09-30,90,neighborhood,1,64158,f,"Norfolk, VA - Park Place",Norfolk,Virginia,VA,Single Family Residential,6,260000.0,-0.0076335877862595,0.2682926829268293,261000.0,0.0255402750491158,0.3384615384615384,140.7469342251951,-0.011420342942082,0.1763922860613322,148.96373056994818,0.0309084563349755,0.2409540530124608,39.0,0.1142857142857143,0.6956521739130433,9.0,-0.5,2.0,37.0,-0.119047619047619,0.9473684210526316,8.0,0.0,-0.5,,,,16.0,0.0,-13.0,1.0231786277889243,0.000585097643051,0.0375696918079931,0.5641025641025641,-0.093040293040293,0.4771460423634337,,,,0.2222222222222222,-0.1666666666666666,-0.1111111111111111,"Virginia Beach, VA",47260,2022-01-09 14:29:56,0,-0.4334817451836967,0.6122020237496208,0.07659778336070705,0.00037194709838035954,-0.04624725602344396
20,1806096,2021-07-01,2021-09-30,90,neighborhood,1,179819,f,"Chesapeake, VA - Plymouth Park",Chesapeake,Virginia,VA,Single Family Residential,6,191000.0,0.0159574468085106,0.0324324324324323,180000.0,0.0005558643690939,0.0285714285714284,161.55088852988692,-0.0064620355411953,0.1753429503811345,165.045871559633,-0.0138945410150571,0.0206784162240463,25.0,-0.074074074074074,0.3157894736842107,9.0,-0.0999999999999999,0.2857142857142858,32.0,-0.0857142857142857,1.9090909090909087,14.0,-0.2222222222222222,3.666666666666667,,,,23.0,5.0,16.0,0.9968308352482712,0.0019775481424791,0.0216258997229932,0.48,0.0355555555555555,0.3221052631578947,,,,0.3333333333333333,-0.0666666666666667,-0.0952380952380952,"Virginia Beach, VA",47260,2022-01-09 14:29:56,0,0.10841540873741758,0.619754555359766,-0.29519401297959497,0.2303248914769859,0.01500635603688869
21,2044893,2021-07-01,2021-09-30,90,neighborhood,1,547644,f,"Arlington, VA - North Arlington",Arlington,Virginia,VA,Single Family Residential,6,1050000.0,-0.1101694915254237,-0.0752972258916776,1099994.5,0.0045611872146118,-0.0434830434782608,443.2624113475178,0.0072067621993101,0.0424574609856087,454.3425343482037,0.0165914206041055,0.0643180386440462,243.0,-0.173469387755102,-0.1258992805755395,69.0,0.0454545454545454,0.1129032258064515,244.0,-0.0505836575875486,-0.1285714285714285,133.0,0.1271186440677967,-0.1073825503355704,,,,23.5,3.5,-4.5,1.0026201531125558,-0.0055982911310854,-0.0121499261531239,0.3909465020576132,-0.0546317292349038,-0.0586937857121709,,,,0.5217391304347826,0.1884057971014492,-0.0266479663394109,"Washington, DC",47894,2022-01-09 14:29:56,2,0.48464266396047617,-0.18399923627697098,-0.11267796162886337,0.22253189944105842,0.018755055153196115
22,2058827,2021-07-01,2021-09-30,90,neighborhood,1,551173,f,"Chester, VA - The Highlands",Chester,Virginia,VA,Single Family Residential,6,547000.0,0.0320754716981133,0.219756940573085,529975.0,0.0134334066354335,0.2485423169797987,156.0348783845801,0.0235888022028454,0.2356829373865761,145.11927073080932,-0.0240281572611982,0.0599990905152456,26.0,-0.2121212121212121,-0.1875,6.0,1.0,0.2,20.0,0.0526315789473683,0.25,7.0,0.3999999999999999,0.1666666666666667,,,,12.0,4.0,-33.0,1.014447699389561,-0.0031504093655139,0.0237610260938914,0.5384615384615384,-0.0675990675990676,0.2259615384615384,,,,0.5,-0.1666666666666666,-0.3,"Richmond, VA",40060,2022-01-09 14:29:56,1,-0.1419985986106947,-0.04382466973346233,-0.124981061733964,-0.2780949167025552,0.11372198756120941
23,2139185,2021-07-01,2021-09-30,90,neighborhood,1,57135,f,"Newport News, VA - Ivy Farms",Newport News,Virginia,VA,Single Family Residential,6,240500.0,0.0020833333333334,0.1186046511627907,240000.0,0.0069225928256764,0.0909090909090908,149.70059880239518,-0.0968063872255489,0.1724841094983187,145.04328798401673,-0.0192944836410727,0.1038314971355718,25.0,0.0,0.6666666666666667,10.0,0.0,1.0,30.0,0.0,0.7647058823529411,8.0,-0.2,0.3333333333333333,,,,19.0,5.5,4.0,1.0274002573341934,0.0041250319312753,0.0360365300447815,0.72,0.0,0.2533333333333333,,,,0.3,0.0,-0.3,"Virginia Beach, VA",47260,2022-01-09 14:29:56,0,-0.2363148748832811,0.45630020263584764,0.032857588777518265,0.23673483985564106,-0.15332505798512142
24,2215472,2021-07-01,2021-09-30,90,neighborhood,1,87229,f,"Richmond, VA - Bellevue",Richmond,Virginia,VA,Single Family Residential,6,439600.0,-0.0115795390668914,0.1722666666666665,399000.0,0.010126582278481,0.1114206128133705,272.519371546693,0.0184384887944202,0.108694471857554,249.36762225969647,0.002542372881356,0.0746391134297848,20.0,-0.2,-0.1304347826086956,7.0,-0.2222222222222222,0.3999999999999999,22.0,-0.0434782608695651,0.2941176470588236,6.0,0.2,2.0,,,,6.0,0.0,0.0,1.0613603426588647,-0.0271427100462606,0.0121483592156836,0.7,-0.02,-0.2565217391304349,,,,0.5714285714285714,-0.3174603174603174,-0.2285714285714286,"Richmond, VA",40060,2022-01-09 14:29:56,1,-0.5398950395285078,-0.2689550568894272,-0.1807697527997853,-0.15485966127162012,-0.26167945666014436
25,2245130,2021-07-01,2021-09-30,90,neighborhood,1,87232,f,"Richmond, VA - Far West End",Richmond,Virginia,VA,Single Family Residential,6,550000.0,-0.009009009009009,-0.0138951142985208,559975.0,0.1788947368421052,0.11995,280.8676307007786,-0.0290866352369164,0.0777852648015886,276.2624516858876,0.0053245881758865,0.0831035396857771,103.0,-0.2313432835820895,-0.0283018867924528,33.0,0.1785714285714286,-0.2666666666666667,92.0,0.0109890109890109,-0.2520325203252033,22.0,0.375,-0.2903225806451612,,,,13.0,2.0,5.0,1.0609370301930616,-0.0023855736789775,0.0395135756856663,0.5728155339805825,-0.076438197362701,0.0256457226598277,,,,0.7272727272727274,0.2272727272727273,-0.0505050505050505,"Richmond, VA",40060,2022-01-09 14:29:56,1,-0.1425503109557763,-0.5334519224244127,-0.01763810136191834,0.18561745740134625,-0.35478452382003184
26,2267875,2021-07-01,2021-09-30,90,neighborhood,1,179388,f,"Virginia Beach, VA - Little Neck",Virginia Beach,Virginia,VA,Single Family Residential,6,420500.0,-0.0105882352941176,0.0740740740740741,422449.5,-0.005884221673138,0.1117092105263157,218.47589135353496,0.0143523527128408,0.1718184544773076,221.78279505582137,0.0322896379621815,0.1364150418660286,102.0,-0.1130434782608695,-0.184,25.0,-0.3055555555555556,-0.3243243243243243,100.0,-0.074074074074074,-0.029126213592233,36.0,0.0285714285714284,0.0588235294117647,,,,19.0,4.0,-11.0,1.0150874025043577,-0.0021276216575116,0.0230116850390595,0.5588235294117647,-0.0324808184143222,0.2548235294117647,,,,0.4,-0.0444444444444444,-0.0864864864864865,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.1961522273834271,-0.17080225284497297,-0.07402013635707368,-0.04403168670809994,-0.014724136605551625
27,2282747,2021-07-01,2021-09-30,90,neighborhood,1,179158,f,"Virginia Beach, VA - Lago Mar",Virginia Beach,Virginia,VA,Single Family Residential,6,635000.0,0.0031595576619274,0.1656723267553923,624750.0,0.0084745762711864,-0.06397412837975,209.1926929876252,-0.0237674327244156,0.1926797598094156,207.85396759758385,-0.0106151142355008,0.0891690714896731,25.0,0.0869565217391303,0.25,3.0,0.5,2.0,11.0,-0.3125,0.8333333333333331,1.0,-0.8,-0.75,,,,12.0,0.0,-15.0,1.0130182903536442,0.0008255816395092,0.0090197053470792,0.52,0.0417391304347826,0.27,,,,0.3333333333333333,-0.1666666666666666,-0.6666666666666667,"Virginia Beach, VA",47260,2022-01-09 14:29:56,0,-0.31282689131330155,0.3557735247759672,-0.21914051538169232,-0.0024200328796933025,0.08805899024601181
28,2344909,2021-07-01,2021-09-30,90,neighborhood,1,57609,f,"Suffolk, VA - Chuckatuck",Suffolk,Virginia,VA,Single Family Residential,6,341000.0,-0.0529093181502568,0.0333333333333334,338587.5,0.0260227272727273,-0.0034656306564831,159.9587765957447,-0.0016265927918981,0.1339934697948328,164.01263297872342,0.0349106068824041,0.1371542553191489,123.0,-0.0955882352941176,0.0165289256198346,45.0,0.7307692307692307,0.6666666666666667,102.0,-0.0973451327433628,-0.0892857142857143,38.0,-0.2549019607843137,-0.2692307692307693,,,,26.0,2.0,-6.5,1.021126909962589,-0.0042933525983297,0.0218685934373236,0.6260162601626016,-0.0504543280726925,0.2458509709064032,,,,0.3555555555555556,0.1247863247863248,-0.1629629629629629,"Virginia Beach, VA",47260,2022-01-09 14:29:56,2,0.35669934990465746,-0.09072685320006163,0.07801167189337588,0.09488407868255096,-0.18717818832616545
29,2455303,2021-07-01,2021-09-30,90,neighborhood,1,181731,f,"Hampton, VA - Hampton Roads Center",Hampton,Virginia,VA,Single Family Residential,6,264900.0,-0.0097196261682243,0.1467532467532468,264900.0,-0.000377358490566,0.0878850102669404,159.37687237866987,0.0108796824190482,0.1377998191384222,156.4625850340136,0.0167260224792902,0.1354145017090049,67.0,0.046875,0.5227272727272727,22.0,-0.0434782608695651,1.75,69.0,-0.0799999999999999,1.0294117647058822,12.0,-0.3684210526315789,0.5,,,,15.5,1.5,-4.0,1.0241169203617193,-0.0062308341366212,0.0277747660112065,0.746268656716418,-0.003731343283582,0.3599050203527816,,,,0.3636363636363637,-0.0276679841897233,0.1136363636363636,"Virginia Beach, VA",47260,2022-01-09 14:29:56,0,-0.35677169272886067,0.5358000345668695,-0.14952679414669431,0.13842278145685605,-0.09147383855219492
