,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2466997,2021-07-01,2021-09-30,90,neighborhood,1,181248,f,"Virginia Beach, VA - Kempsville",Virginia Beach,Virginia,VA,Single Family Residential,6,345000.0,-0.014285714285714237,0.078125,335000.0,0.0,0.06349206349206349,182.97029702970298,0.005641809750595472,0.13390043229675075,179.4228449520609,0.00038228833556752656,0.09106391821545777,425.0,-0.05764966740576494,-0.03189066059225509,129.0,-0.08510638297872342,0.03200000000000003,424.0,-0.06607929515418498,0.041769041769041726,105.0,-0.17322834645669294,-0.13223140495867766,,,,17.0,2.0,-4.0,1.023129722734966,-0.0035707060603749063,0.02150951448654137,0.6964705882352941,-0.0019773053345507607,0.24316762695966765,,,,0.4418604651162791,0.002144153059541465,0.01786046511627909,"Virginia Beach, VA",47260,2022-01-09 14:29:56
2646142,2021-07-01,2021-09-30,90,neighborhood,1,87371,f,"Richmond, VA - Huguenot",Richmond,Virginia,VA,Single Family Residential,6,391000.0,-0.022377797224653048,0.10140845070422544,399950.0,0.02814910025706952,0.16028430519292147,182.53047011027283,-0.0073232024709150014,0.11657040420871324,173.48927875243663,0.03815566952969696,0.046260466311388575,71.0,-0.053333333333333344,0.12698412698412698,18.0,-0.05263157894736848,-0.3076923076923077,51.0,-0.2608695652173913,-0.15000000000000002,15.0,-0.25,0.15384615384615374,,,,8.0,-1.0,2.0,1.0484038192350698,-0.016927939818605298,0.024610874522952075,0.6619718309859155,-0.0846948356807512,0.10641627543035992,,,,0.5555555555555556,-0.23391812865497075,-0.21367521367521367,"Richmond, VA",40060,2022-01-09 14:29:56
2832597,2021-07-01,2021-09-30,90,neighborhood,1,59094,f,"Portsmouth, VA - Cavalier Manor",Portsmouth,Virginia,VA,Single Family Residential,6,181000.0,0.0,0.0055583487731909464,185000.0,0.0,0.04578858111927642,157.03703703703704,0.0001763668430334597,0.2065650500548446,151.85185185185185,0.01043198207659457,0.09840116395708365,25.0,-0.13793103448275867,-0.3055555555555556,8.0,-0.11111111111111116,-0.2,39.0,0.21875,0.25806451612903225,23.0,0.5333333333333334,0.6428571428571428,,,,23.0,-4.0,-1.5,1.0134107590984676,0.009355531390636385,0.000905057765561379,0.52,0.07172413793103449,0.1866666666666667,,,,0.375,0.041666666666666685,-0.025000000000000026,"Virginia Beach, VA",47260,2022-01-09 14:29:56
2836519,2021-07-01,2021-09-30,90,neighborhood,1,180643,f,"Virginia Beach, VA - Red Mill Farm",Virginia Beach,Virginia,VA,Single Family Residential,6,435675.0,0.08647132169576065,0.26282608695652177,402400.0,0.001119542231620807,0.11808835787718808,210.112062875515,-0.015975172199671483,0.10205256640622218,213.88888888888889,0.0,0.09689883913764509,20.0,-0.2592592592592593,-0.13043478260869568,7.0,0.3999999999999999,0.16666666666666674,20.0,0.0,-0.04761904761904767,6.0,-0.1428571428571429,0.5,,,,20.0,6.0,1.0,1.026639817920172,-0.00433167809786128,0.018432157275517502,0.7,-0.1148148148148148,0.13478260869565215,,,,0.42857142857142855,0.028571428571428525,0.26190476190476186,"Virginia Beach, VA",47260,2022-01-09 14:29:56
2856510,2021-07-01,2021-09-30,90,neighborhood,1,402179,f,"Norfolk, VA - Ingleside",Norfolk,Virginia,VA,Single Family Residential,6,257500.0,-0.08525754884547065,0.09574468085106382,244950.0,0.020837674515524096,-0.08940520446096656,156.6917464660283,-0.016457960644007064,0.12146521399257383,158.0033494959806,0.004842461534646958,0.14450822546945608,20.0,-0.04761904761904767,0.3333333333333333,5.0,0.0,0.6666666666666667,16.0,-0.11111111111111116,-0.058823529411764726,9.0,0.0,0.0,,,,22.0,-1.0,2.0,1.021039444425602,0.0018652283561935161,0.021324466565356914,0.65,0.1261904761904762,0.45,,,,0.4,0.0,0.06666666666666671,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3010425,2021-07-01,2021-09-30,90,neighborhood,1,180352,f,"Ashburn, VA - Ashburn Village",Ashburn,Virginia,VA,Single Family Residential,6,782000.0,-0.02249999999999996,0.13497822931785186,750000.0,0.0,0.10456553755522836,223.59913793103448,0.005534584778616569,0.1142429768507356,215.67893875271716,-0.001731245986324903,0.12737858942419036,37.0,-0.05128205128205132,0.608695652173913,6.0,-0.7,0.2,36.0,-0.05263157894736848,0.7142857142857142,5.0,0.6666666666666667,0.0,,,,15.0,-1.0,-5.5,1.0243352561232577,-0.003808424912119745,0.009390406938139641,0.6756756756756757,0.009009009009009028,0.023501762632197387,,,,0.5,0.2,0.3,"Washington, DC",47894,2022-01-09 14:29:56
3037315,2021-07-01,2021-09-30,90,neighborhood,1,181303,f,"Virginia Beach, VA - Landstown Meadows",Virginia Beach,Virginia,VA,Single Family Residential,6,355000.0,0.0,0.08413498244006723,349900.0,-0.007375886524822683,0.06872327428222369,195.13406156901686,-0.025831185395674302,0.15712179085264455,195.54753309265945,0.0064797433028354065,0.15270614112253167,23.0,0.0,0.4375,5.0,-0.375,1.5,15.0,-0.375,-0.0625,3.0,-0.25,0.0,,,,15.0,2.0,1.0,1.0181376244265403,-0.0017484294846217276,0.01259518893420286,0.608695652173913,0.0869565217391305,0.10869565217391307,,,,0.4,0.15000000000000002,-0.09999999999999996,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3055687,2021-07-01,2021-09-30,90,neighborhood,1,549675,f,"Newport News, VA - South Newport News",Newport News,Virginia,VA,Single Family Residential,6,208000.0,0.040000000000000036,0.12737127371273704,205000.0,0.02499999999999991,0.14733454596334128,141.04372355430186,-0.001951761053474832,0.1046817844074428,137.01876872575278,-0.015956115515048164,0.08412643938210662,201.0,0.015151515151515138,0.348993288590604,70.0,-0.041095890410958964,0.5555555555555556,236.0,-0.05220883534136545,0.4390243902439024,106.0,-0.07826086956521737,0.2183908045977012,,,,22.0,1.5,-7.5,1.0098108957359897,0.005895315887257668,0.011037961401389351,0.4925373134328358,0.007688828584350937,0.10327556846639284,,,,0.3,-0.0013698630136986245,-0.14444444444444446,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3058926,2021-07-01,2021-09-30,90,neighborhood,1,15474,f,"Dale City, VA - Ridgedale",Dale City,Virginia,VA,Single Family Residential,6,467750.0,-0.003196590303676028,0.18417721518987354,428999.5,-0.04656184020446719,0.14095611702127653,222.93746980190048,-0.014953659434729928,0.19955898630674065,219.41465707181985,0.0,0.1198924096945686,20.0,-0.09090909090909093,0.05263157894736836,8.0,0.1428571428571428,0.3333333333333333,20.0,-0.09090909090909093,0.5384615384615385,1.0,-0.6666666666666667,0.0,,,,6.0,0.0,-22.5,1.0285024780176488,-0.0004401221524477084,0.019384368099558902,0.6,-0.08181818181818179,0.17894736842105266,,,,0.625,-0.0892857142857143,-0.04166666666666663,"Washington, DC",47894,2022-01-09 14:29:56
3083912,2021-07-01,2021-09-30,90,neighborhood,1,180543,f,"Virginia Beach, VA - Bayside",Virginia Beach,Virginia,VA,Single Family Residential,6,335000.0,0.027607361963190247,0.09836065573770503,326500.0,0.004615384615384689,0.1262504311831667,196.78914835164838,0.007560439560439613,0.15985871863248513,193.47541648238243,0.0019262639266233168,0.11794771364143708,226.0,0.031963470319634764,0.10784313725490202,60.0,-0.25,-0.21052631578947367,230.0,-0.061224489795918324,0.04545454545454541,69.0,0.061538461538461535,-0.2068965517241379,,,,17.0,1.0,-8.5,1.0155479760911428,-0.003670425966927349,0.02412972584692785,0.5619469026548672,-0.10928597405746154,0.2678292555960437,,,,0.4833333333333333,0.04583333333333334,0.08859649122807017,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3092847,2021-07-01,2021-09-30,90,neighborhood,1,761444,f,"Newport News, VA - North Newport News",Newport News,Virginia,VA,Single Family Residential,6,248250.0,0.028574269691552082,0.10850636302746143,253500.0,0.05624999999999991,0.15227272727272734,154.19318418347075,0.013116503537356605,0.14824205940401125,153.03609582338188,0.010038232434320449,0.10536216262678556,204.0,-0.009708737864077664,0.2592592592592593,50.0,-0.24242424242424246,0.3888888888888888,184.0,-0.15207373271889402,0.12195121951219524,57.0,-0.14925373134328354,-0.09523809523809523,,,,18.5,2.5,-4.0,1.0167467234098313,-0.006797984260812351,0.02440325372672281,0.6176470588235294,-0.027984009137635657,0.2596223674655048,,,,0.34,-0.11454545454545452,-0.04888888888888888,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3133116,2021-07-01,2021-09-30,90,neighborhood,1,180251,f,"Richmond, VA - South Richmond",Richmond,Virginia,VA,Single Family Residential,6,207500.0,0.03750000000000009,0.2691131498470949,196500.0,-0.0012706480304955914,0.17033948779035146,152.45158632056038,-0.01795769811839032,0.26250450011210913,153.16866267465068,0.0001501689225449354,0.2580876415108715,95.0,-0.040404040404040435,0.7592592592592593,22.0,-0.2413793103448276,0.0,78.0,-0.17021276595744686,0.16417910447761194,18.0,-0.18181818181818174,0.2857142857142858,,,,7.0,0.0,2.0,1.0247426216076987,0.006801776134917281,0.0002675241348908397,0.6842105263157895,0.03774587985114297,0.22124756335282653,,,,0.5,-0.15517241379310345,-0.31818181818181823,"Richmond, VA",40060,2022-01-09 14:29:56
3208494,2021-07-01,2021-09-30,90,neighborhood,1,402237,f,"Norfolk, VA - Oakdale Farms-Denby Park",Norfolk,Virginia,VA,Single Family Residential,6,227500.0,0.06557377049180335,0.0022026431718060735,214000.0,-0.12474437627811864,0.22355631789594052,164.13026819923374,-0.018957121287495826,0.15853367285526174,172.72727272727272,0.0003855262433221096,0.1661707988980714,22.0,-0.2142857142857143,-0.15384615384615385,4.0,-0.5555555555555556,-0.33333333333333337,29.0,-0.033333333333333326,0.2608695652173913,13.0,0.18181818181818188,0.625,,,,14.0,-2.5,-5.0,1.0057607029069684,0.0009764425345557547,0.0012584352594728898,0.4545454545454545,-0.15259740259740254,0.1083916083916084,,,,0.5,-0.05555555555555558,0.0,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3313141,2021-07-01,2021-09-30,90,neighborhood,1,206344,f,"Garrisonville, VA - Park Ridge",Garrisonville,Virginia,VA,Single Family Residential,6,465000.0,0.0,0.20155038759689914,475000.0,0.010638297872340495,0.21794871794871784,165.81622309800682,0.0013160310950603993,0.18637440630985846,162.22677595628411,0.002704814569934433,0.18913599816122084,30.0,-0.09090909090909093,0.0714285714285714,7.0,-0.3636363636363637,1.3333333333333337,23.0,-0.11538461538461542,0.3529411764705883,3.0,-0.25,-0.4,,,,11.5,1.0,6.5,1.0161794109914264,-0.012600377424054177,0.005744488785007106,0.7,-0.027272727272727337,0.021428571428571352,,,,0.5714285714285714,0.025974025974025983,0.2380952380952381,"Washington, DC",47894,2022-01-09 14:29:56
3408975,2021-07-01,2021-09-30,90,neighborhood,1,402154,f,"Poquoson, VA - Western Poquoson",Poquoson,Virginia,VA,Single Family Residential,6,439900.0,-0.010348706411698494,0.02302325581395359,525000.0,0.105379513633014,0.0948905109489051,179.58030669895078,0.006908352955318442,0.12345084086161863,186.79950186799502,-0.004397998708844385,0.082901133277991,25.0,0.04166666666666674,-0.13793103448275867,2.0,-0.8333333333333333,-0.7777777777777779,21.0,-0.125,-0.0869565217391305,9.0,0.2857142857142858,-0.3076923076923077,,,,17.0,-2.0,-66.0,0.9889505251539252,-0.00901728233118304,0.017649726764726537,0.32,-0.05499999999999999,0.2510344827586207,,,,0.5,0.16666666666666669,0.3888888888888889,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3419926,2021-07-01,2021-09-30,90,neighborhood,1,181350,f,"Norfolk, VA - Wards Corner",Norfolk,Virginia,VA,Single Family Residential,6,268000.0,0.01132075471698113,0.21818181818181825,239500.0,-0.06060011767013141,-0.0020833333333333255,175.0678864818099,-0.019619835701864874,0.16785792627738982,153.9657612794578,-0.000762209296318872,0.06632693460186245,22.0,-0.18518518518518526,-0.18518518518518526,10.0,0.11111111111111116,0.0,26.0,-0.16129032258064513,-0.10344827586206896,9.0,-0.3076923076923077,0.0,,,,28.0,7.0,7.0,1.0002006307077267,-0.02339077511793386,0.0070161738760439185,0.4545454545454545,-0.10101010101010104,0.15824915824915825,,,,0.3,-0.36666666666666653,0.09999999999999996,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3444694,2021-07-01,2021-09-30,90,neighborhood,1,179568,f,"Hampton, VA - Downtown Hampton",Hampton,Virginia,VA,Single Family Residential,6,196500.0,-0.1068181818181818,0.007692307692307666,230000.0,0.03370786516853941,0.06976744186046502,138.89301328054114,-0.043142145450743456,0.16490914364324816,139.1304347826087,-0.005199645423728194,0.16381474313526345,48.0,-0.15789473684210534,-0.058823529411764726,15.0,0.6666666666666667,-0.0625,55.0,-0.08333333333333337,-0.16666666666666666,27.0,0.08000000000000006,-0.2285714285714285,,,,16.0,1.0,-32.0,1.002415165795974,-0.001766769417921088,0.003888924607444833,0.3541666666666667,-0.049342105263157854,-0.01838235294117646,,,,0.3333333333333333,0.0,-0.16666666666666669,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3492436,2021-07-01,2021-09-30,90,neighborhood,1,2413,f,"Alexandria, VA - Seminary Hill",Alexandria,Virginia,VA,Single Family Residential,6,840000.0,-0.10160427807486627,0.15068493150684925,727500.0,-0.17796610169491522,-0.24214408117131714,303.28559393428816,-0.010260142679015429,0.015233658754150168,342.44421865802224,0.07224398014232068,0.1455624506483677,21.0,-0.125,0.3999999999999999,12.0,1.4,0.0,24.0,-0.22580645161290325,-0.07692307692307686,10.0,-0.4117647058823529,0.25,,,,26.5,17.5,-5.5,0.9993103235404346,-0.020569641550525646,-0.011289488881781162,0.3333333333333333,-0.3750000000000001,-0.26666666666666666,,,,0.3333333333333333,-0.06666666666666671,0.16666666666666666,"Washington, DC",47894,2022-01-09 14:29:56
3508276,2021-07-01,2021-09-30,90,neighborhood,1,58343,f,"Portsmouth, VA - Port Norfolk",Portsmouth,Virginia,VA,Single Family Residential,6,227000.0,0.17616580310880825,0.09397590361445783,225000.0,-0.027867790019442614,0.16913484021823846,138.68701725388436,0.05956881181967665,0.2229510306923745,134.8148148148148,0.009425471292779708,0.1486917179533378,32.0,0.18518518518518512,0.23076923076923084,9.0,0.125,0.8,37.0,-0.11904761904761907,1.0555555555555554,17.0,-0.05555555555555558,1.125,,,,20.5,-1.5,-4.5,1.009681097754168,0.010809983469365349,0.010142581111466377,0.5,-0.05555555555555558,0.11538461538461535,,,,0.2222222222222222,-0.1527777777777778,0.0222222222222222,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3602114,2021-07-01,2021-09-30,90,neighborhood,1,62718,f,"Stafford Courthouse, VA - Austin Ridge",Stafford Courthouse,Virginia,VA,Single Family Residential,6,567500.5,-0.07346857142857144,0.17010412371134032,549950.0,-0.009099099099099115,0.11101010101010099,153.40683972030536,-0.020291332956533736,0.08555108024760405,152.51317370647206,0.022274221107789538,0.0906964204221965,20.0,-0.09090909090909093,-0.04761904761904767,3.0,-0.7272727272727274,-0.4,14.0,-0.30000000000000004,-0.06666666666666665,3.0,0.0,0.5,,,,7.0,0.0,-7.0,1.020602264876468,-0.013927184732119624,0.0115664215929272,0.6,-0.17272727272727273,0.1238095238095238,,,,0.0,-0.4545454545454545,-0.6,"Washington, DC",47894,2022-01-09 14:29:56
3696190,2021-07-01,2021-09-30,90,neighborhood,1,766934,f,"Suffolk, VA - Whaleyville",Suffolk,Virginia,VA,Single Family Residential,6,250000.0,-0.031045308321382855,0.11111111111111116,373950.0,0.1815165876777252,0.21019417475728155,152.39285714285714,-0.02177350918245835,0.1779158040027604,180.04113999523014,0.028990262519622112,0.22120212564286,49.0,-0.234375,-0.14035087719298245,21.0,0.6153846153846154,1.3333333333333337,75.0,0.0714285714285714,0.3636363636363635,48.0,-0.09433962264150941,-0.07692307692307686,,,,30.5,-4.0,-37.5,0.996814783335464,-0.0073127417033362905,0.02118270388638788,0.4897959183673469,-0.07270408163265307,0.24418188327962764,,,,0.19047619047619047,-0.2710622710622711,-0.25396825396825395,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3781777,2021-07-01,2021-09-30,90,neighborhood,1,60341,f,"Hampton, VA - Buckroe Beach",Hampton,Virginia,VA,Single Family Residential,6,214500.0,-0.020547945205479427,0.2152974504249292,215000.0,0.03614457831325302,0.13157894736842102,149.7426761678543,-0.03343668218132656,0.1249418547110055,154.12490362374712,-0.0154759008064822,0.15388506120867107,100.0,0.09890109890109901,0.2658227848101267,34.0,0.0625,0.6190476190476191,113.0,-0.02586206896551724,0.4303797468354431,41.0,-0.14583333333333334,0.05128205128205132,,,,21.0,2.0,-4.0,1.0163129291593669,-0.008049438737885106,0.01380941614240383,0.53,-0.04142857142857137,0.02367088607594936,,,,0.4411764705882353,0.12867647058823528,-0.03501400560224088,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3840695,2021-07-01,2021-09-30,90,neighborhood,1,556140,f,"Virginia Beach, VA - Aragona Village",Virginia Beach,Virginia,VA,Single Family Residential,6,280000.0,0.03703703703703697,0.12000000000000012,275000.0,-0.017857142857142905,0.08267716535433078,203.63636363636363,0.03434343434343434,0.1661994393271926,206.89655172413796,0.012312946632579536,0.15473825694948307,45.0,-0.11764705882352945,0.04651162790697683,12.0,-0.33333333333333337,-0.33333333333333337,61.0,0.01666666666666661,0.0,25.0,0.3157894736842107,0.04166666666666674,,,,18.0,3.0,-0.5,1.0138796475605258,-0.008070914394127326,0.006656706041328286,0.5777777777777777,-0.1869281045751634,0.13591731266149865,,,,0.6666666666666666,0.3333333333333333,0.2777777777777777,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3864966,2021-07-01,2021-09-30,90,neighborhood,1,57759,f,"Norfolk, VA - Northside",Norfolk,Virginia,VA,Single Family Residential,6,265000.0,-0.0535714285714286,0.15217391304347827,255000.0,-0.019230769230769273,0.0851063829787233,167.6090468497577,0.0,0.15070942325255388,165.64104500151012,0.0003419972640219537,0.1116174852698364,67.0,0.13559322033898313,0.4888888888888889,27.0,0.125,1.7000000000000002,72.0,-0.040000000000000036,0.5652173913043479,19.0,-0.3666666666666667,-0.05000000000000005,,,,20.0,0.5,-3.0,1.0181796423397598,0.005595087837751978,0.021120752013159882,0.5074626865671642,-0.05185934733114084,0.15190713101160866,,,,0.4814814814814815,0.06481481481481477,-0.018518518518518545,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3917427,2021-07-01,2021-09-30,90,neighborhood,1,87310,f,"Richmond, VA - Fulton Hill",Richmond,Virginia,VA,Single Family Residential,6,240000.0,0.0,0.1428571428571428,209500.0,-0.06847487772343264,-0.05620002252505917,175.91339648173206,-0.0300618217517048,0.1090920806753013,165.74367088607596,-0.030583684950773463,0.12476017564402107,21.0,0.0,0.0,7.0,-0.3636363636363637,0.16666666666666674,25.0,0.08695652173913036,0.25,5.0,0.25,1.5,,,,6.0,-1.0,0.0,1.0654106280925508,-0.0188019270623192,0.06889972067423289,0.7619047619047618,-0.04761904761904767,0.42857142857142855,,,,0.7142857142857143,0.1688311688311689,0.04761904761904767,"Richmond, VA",40060,2022-01-09 14:29:56
3950111,2021-07-01,2021-09-30,90,neighborhood,1,403447,f,"Chesapeake, VA - Greenbrier",Chesapeake,Virginia,VA,Single Family Residential,6,420000.0,0.0,0.15068493150684925,419900.0,0.0021479713603818067,0.12003200853560947,176.52510953825413,0.018049288441513326,0.1087890252841206,180.26315789473685,0.03365269461077846,0.10991794658902564,122.0,-0.10948905109489047,-0.12857142857142856,43.0,0.07499999999999996,0.023809523809523725,135.0,0.04651162790697683,0.10655737704918034,43.0,0.10256410256410264,0.023809523809523725,,,,21.0,3.0,-7.5,1.0167856859994306,-0.00743517042675168,0.016515384306066805,0.6557377049180328,-0.023094411870288375,0.2914519906323185,,,,0.5116279069767442,0.28662790697674423,0.011627906976744208,"Virginia Beach, VA",47260,2022-01-09 14:29:56
3966032,2021-07-01,2021-09-30,90,neighborhood,1,180095,f,"Virginia Beach, VA - Ocean Lakes",Virginia Beach,Virginia,VA,Single Family Residential,6,365500.0,0.0,0.1566455696202531,350000.0,0.0,0.16666666666666674,221.19399090434655,0.015890855970613016,0.18076156371294586,231.77998677566967,0.03748210614371649,0.22357704496527633,56.0,0.21739130434782614,0.07692307692307686,17.0,-0.05555555555555558,0.7,56.0,0.0,0.1914893617021276,17.0,-0.05555555555555558,-0.05555555555555558,,,,20.0,1.0,-1.0,1.025570878961418,-0.005702438956653788,0.02418411247273511,0.625,-0.02717391304347827,0.25961538461538464,,,,0.2352941176470588,-0.3202614379084968,0.03529411764705881,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4080758,2021-07-01,2021-09-30,90,neighborhood,1,181462,f,"Chesapeake, VA - Washington",Chesapeake,Virginia,VA,Single Family Residential,6,337000.0,-0.008823529411764673,0.14237288135593218,335000.0,0.015151515151515138,0.1166666666666667,170.70979335130278,-0.0021892360452021586,0.10844012281606452,171.38091256569518,0.02173886481867382,0.07794055487467788,319.0,-0.10140845070422533,-0.06176470588235295,95.0,-0.12844036697247707,0.05555555555555558,333.0,-0.08516483516483518,0.16433566433566438,113.0,-0.02586206896551724,0.25555555555555554,,,,19.0,2.0,-5.0,1.0181200514791393,-0.004192459157352779,0.016623653231276903,0.6614420062695925,-0.008980528941675114,0.29967730038723955,,,,0.37894736842105264,0.0028005794302269353,-0.08771929824561403,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4300888,2021-07-01,2021-09-30,90,neighborhood,1,180606,f,"Virginia Beach, VA - Pungo-Blackwater",Virginia Beach,Virginia,VA,Single Family Residential,6,545000.0,0.004608294930875667,-0.052173913043478286,627900.0,0.029513034923758005,0.11775700934579447,211.3636363636364,-0.007220463294080105,0.14007707509881429,223.58552309070993,0.05505678874415997,0.03586537333519191,23.0,0.04545454545454541,-0.2068965517241379,2.0,-0.6666666666666667,-0.33333333333333337,18.0,-0.28,-0.18181818181818174,11.0,0.0,-0.3125,,,,35.5,15.5,-31.5,0.9934781948209156,-0.008702417253601658,0.018522007348243053,0.391304347826087,-0.06324110671936756,0.287856071964018,,,,0.0,-0.5,-0.3333333333333333,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4426487,2021-07-01,2021-09-30,90,neighborhood,1,549694,f,"Virginia Beach, VA - Salem",Virginia Beach,Virginia,VA,Single Family Residential,6,301000.0,-0.013114754098360605,-0.16954062629328182,312450.0,0.11589285714285726,-0.14114898295766906,204.16666666666663,0.02998700454840808,0.15008381305894766,201.91564958399434,-0.0024636626939257282,0.13818666508510669,21.0,0.10526315789473696,-0.30000000000000004,3.0,-0.6666666666666667,-0.5,16.0,-0.2380952380952381,-0.3846153846153845,3.0,0.5,-0.5714285714285714,,,,25.0,-1.0,1.5,1.011974253741018,-0.0020477151882385414,0.0001443262088556274,0.5238095238095238,-0.05513784461152882,-0.042857142857142816,,,,0.0,-0.5555555555555556,-0.8333333333333333,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4462132,2021-07-01,2021-09-30,90,neighborhood,1,555572,f,"Fredericksburg, VA - Lafayette Boulevard-South Route 1",Fredericksburg,Virginia,VA,Single Family Residential,6,377000.0,-0.020779220779220783,0.2977624784853701,342450.0,-0.14387499999999998,0.10467741935483876,185.1851851851852,0.028443256657439964,0.17736226232884178,180.49175376489097,0.07332429572188513,0.18569654279606373,21.0,0.16666666666666674,0.05000000000000005,3.0,-0.25,-0.4,20.0,-0.2,0.5384615384615385,10.0,0.0,0.0,,,,18.0,2.5,-17.0,0.9982064431373074,-0.01997237981992006,0.008616124057181263,0.4761904761904762,-0.134920634920635,0.2761904761904761,,,,0.0,-0.25,0.0,"Washington, DC",47894,2022-01-09 14:29:56
4464188,2021-07-01,2021-09-30,90,neighborhood,1,65722,f,"Hampton, VA - Northampton",Hampton,Virginia,VA,Single Family Residential,6,260000.0,0.06557377049180335,0.18047673098751416,249450.0,0.0018072289156625398,0.08930131004366815,154.63051199861388,-0.023127876580185225,0.10327573190220483,152.42903615845233,0.0017453245168430607,0.08877882970323102,92.0,0.03370786516853941,0.1499999999999999,29.0,-0.033333333333333326,0.2608695652173913,106.0,0.00952380952380949,0.308641975308642,37.0,0.05714285714285716,0.48,,,,17.0,2.0,-3.0,1.0103716506252962,-0.0022804477595594896,0.005842584622488101,0.6413043478260869,0.04579872984855882,0.19130434782608688,,,,0.5172413793103449,0.05057471264367818,0.038980509745127456,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4505357,2021-07-01,2021-09-30,90,neighborhood,1,65629,f,"Norfolk, VA - Norview",Norfolk,Virginia,VA,Single Family Residential,6,244950.0,0.0,0.1288018433179723,229900.0,-0.05195876288659795,0.012775330396475715,155.02614174958862,-0.026180704864020462,0.15509674244791527,155.31062124248496,-0.009304207119741115,0.1099704875718026,36.0,0.058823529411764726,0.3333333333333333,8.0,-0.4285714285714286,0.3333333333333333,31.0,-0.03125,0.29166666666666674,11.0,0.375,-0.08333333333333337,,,,20.0,0.5,-18.0,0.9765404423956204,-0.022107882692279143,-0.0147491008473698,0.4722222222222222,-0.11601307189542487,0.02777777777777779,,,,0.5,-0.1428571428571429,0.33333333333333337,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4522316,2021-07-01,2021-09-30,90,neighborhood,1,179517,f,"Newport News, VA - Central Newport News",Newport News,Virginia,VA,Single Family Residential,6,285000.0,-0.017241379310344862,0.022421524663677198,275000.0,-0.01433691756272404,0.03773584905660377,158.22784810126586,0.005685475219909808,0.1279887482419131,158.81418740074113,0.009687726773348393,0.11577147045648915,297.0,-0.06012658227848099,-0.01980198019801982,85.0,-0.11458333333333336,0.2318840579710144,270.0,-0.16666666666666666,0.03846153846153855,95.0,-0.2016806722689075,-0.12844036697247707,,,,19.0,1.0,-6.0,1.015354712118008,-0.0016474629846161546,0.016267243920771723,0.5454545454545454,-0.02733026467203692,0.1989198919891989,,,,0.28235294117647053,-0.09264705882352942,-0.1234441602728048,"Virginia Beach, VA",47260,2022-01-09 14:29:56
4634934,2021-07-01,2021-09-30,90,neighborhood,1,764346,f,"Colonial Heights, VA - Fort Clifton",Colonial Heights,Virginia,VA,Single Family Residential,6,260000.0,-0.03345724907063197,-0.0019193857965451586,262449.5,0.009809542131589135,-0.0722887946270767,140.8041576689053,-0.027677662866592345,0.22425473915277228,148.78833130849532,0.028444867454536563,0.10735564573305023,30.0,0.034482758620689724,1.5,3.0,-0.6666666666666667,-0.25,24.0,-0.1724137931034483,0.411764705882353,9.0,0.2857142857142858,-0.18181818181818174,,,,11.0,0.5,-9.5,1.019871262194636,-0.008601945083794194,0.0252291124561318,0.6666666666666666,-0.02298850574712652,0.24999999999999994,,,,0.3333333333333333,-0.22222222222222227,0.08333333333333331,"Richmond, VA",40060,2022-01-09 14:29:56
