,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
114774,2021-07-01,2021-07-31,30,county,5,3031,f,"York County, VA",,Virginia,VA,Single Family Residential,6,380500.0,-0.08302205084949998,0.042465753424657526,339000.0,0.027272727272727337,0.043397968605724875,175.14692337523834,0.02737795311462388,0.11141061247123883,166.15737203972495,-0.024502520790963375,0.08225488295725358,106.0,-0.14516129032258066,-0.07017543859649121,87.0,-0.11224489795918367,0.15999999999999992,98.0,-0.06666666666666665,-0.0576923076923077,118.0,0.06306306306306309,-0.2716049382716049,1.1,0.20000000000000007,-0.2999999999999998,18.0,4.0,-14.0,1.0109242266641298,0.0007555753450929626,0.016739905650438813,0.5377358490566038,-0.01065124771758974,0.21317444554783185,0.1694915254237288,0.007329363261566634,0.027516216781753502,0.36781609195402293,-0.04034717335209948,-0.05885057471264371,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
118169,2021-07-01,2021-07-31,30,county,5,2970,f,"Frederick County, VA",,Virginia,VA,Single Family Residential,6,360000.0,-0.05125840031624718,0.09756097560975617,339900.0,0.013114754098360716,0.13678929765886294,165.3595525684193,0.005699526140170219,0.20655452839577654,164.42691051790212,0.01733920064295158,0.14510668926680825,185.0,0.05714285714285716,-0.18502202643171808,160.0,-0.16666666666666666,-0.14893617021276595,193.0,-0.1716738197424893,0.18404907975460127,301.0,0.056140350877192935,-0.06230529595015578,1.6,0.0,0.20000000000000015,25.0,-6.0,-18.0,1.009297310173402,-0.0018088183485152067,0.01738896707944271,0.5513513513513514,0.05992277992277995,0.33549232051434696,0.19933554817275748,0.07652853062889782,0.024880719512321348,0.40625,-0.057291666666666685,0.15625,"Winchester, VA",49020.0,2022-01-09 14:29:56
137564,2021-07-01,2021-07-31,30,county,5,2958,f,"Clarke County, VA",,Virginia,VA,Single Family Residential,6,505000.0,0.10989010989010994,0.2626594107506073,427000.0,-0.16110019646365425,0.010650887573964596,189.35975609756096,-0.010044809982983516,0.0320132507648343,244.62103052302356,0.08238301363789159,0.09866460531736143,29.0,0.11538461538461542,-0.09375,20.0,-0.13043478260869568,0.05263157894736836,28.0,0.07692307692307686,0.07692307692307686,44.0,0.15789473684210534,-0.12,1.5,0.0,-0.10000000000000007,22.0,-6.0,-48.0,1.0143370655421962,-0.008653759829154284,0.025082551656667614,0.5862068965517241,-0.06763925729442977,0.3987068965517241,0.3863636363636364,0.07057416267942584,0.08636363636363635,0.2,-0.27826086956521734,-0.06315789473684208,"Washington, DC",47894.0,2022-01-09 14:29:56
144848,2021-07-01,2021-07-31,30,county,5,3006,f,"Powhatan County, VA",,Virginia,VA,Single Family Residential,6,400000.0,0.15942028985507253,0.11111111111111116,399475.0,0.017770700636942745,0.14135714285714296,187.79342723004692,0.010501351738893659,0.1525901076936973,187.1643189419442,0.010768183741197923,0.08843250092392176,62.0,-0.015873015873015928,0.016393442622950838,50.0,0.13636363636363644,0.3157894736842107,57.0,0.017857142857142794,0.017857142857142794,69.0,0.078125,-0.31000000000000005,1.1,0.10000000000000007,-0.5,11.0,5.0,-15.0,1.0215412373352788,0.0014078124817413773,0.014203041379856176,0.6451612903225806,-0.005632360471070186,0.2681121099947118,0.21739130434782608,0.04551630434782608,0.047391304347826076,0.64,0.00363636363636366,-0.07052631578947365,"Richmond, VA",40060.0,2022-01-09 14:29:56
152169,2021-07-01,2021-07-31,30,county,5,2989,f,"Loudoun County, VA",,Virginia,VA,Single Family Residential,6,820000.0,-0.0451237263464338,0.09333333333333327,599000.0,-0.03385538476427041,0.09908761049362601,220.623702425991,-0.0013020550755211693,0.17453979158319455,235.64245427148828,0.01516402715870102,0.12300461064240675,407.0,-0.19246031746031744,-0.07709750566893425,346.0,-0.1371571072319202,0.08125000000000004,445.0,-0.03470715835141003,0.11250000000000004,422.0,0.2559523809523809,-0.18058252427184465,1.0,0.30000000000000004,-0.2,9.0,2.0,-23.0,1.0259296957403907,-0.012658199410421568,0.026127330576187883,0.6314496314496314,-0.074899574899575,0.22555393983965405,0.22037914691943128,-0.011763710223425872,0.03785487507477109,0.5867052023121387,-0.05169878771279889,0.15233020231213873,"Washington, DC",47894.0,2022-01-09 14:29:56
156268,2021-07-01,2021-07-31,30,county,5,3052,f,"Manassas, VA",,Virginia,VA,Single Family Residential,6,530000.0,0.029126213592233,0.188340807174888,375000.0,0.0,0.027397260273972712,187.0499505261561,-0.1843155098624093,0.005293989423553969,213.00691034733586,-0.013274069392876677,0.1039950406182486,34.0,0.2592592592592593,0.17241379310344818,29.0,-0.033333333333333326,-0.1470588235294118,28.0,-0.30000000000000004,-0.2432432432432432,30.0,-0.0625,-0.0625,0.9,-0.29999999999999993,-0.20000000000000007,23.0,18.0,-12.0,1.011244743638011,-0.03204694114194884,0.009396775881891584,0.5588235294117647,-0.29302832244008714,0.17951318458417853,0.26666666666666666,0.047916666666666656,0.11041666666666666,0.4827586206896552,-0.050574712643678126,-0.07606490872210953,"Washington, DC",47894.0,2022-01-09 14:29:56
158717,2021-07-01,2021-07-31,30,county,5,3070,f,"Winchester, VA",,Virginia,VA,Single Family Residential,6,345000.0,0.13133300541072312,0.060722521137586576,299000.0,0.03121227797896187,0.24635264693622336,165.23867809057526,0.039693690166719975,0.2710360568963006,168.9189189189189,0.01757165181647924,0.20661048082038794,40.0,0.1428571428571428,0.02564102564102555,31.0,-0.36734693877551017,-0.18421052631578946,36.0,-0.3684210526315789,0.16129032258064524,52.0,0.08333333333333326,-0.1186440677966102,1.3,-0.09999999999999985,-0.2,18.0,-17.0,-30.0,1.0057077187519234,0.010675267574114078,0.02625731753085514,0.575,0.2035714285714285,0.3698717948717948,0.25,0.04166666666666666,0.11440677966101695,0.41935483870967744,-0.09084924292297565,0.15619694397283534,"Winchester, VA",49020.0,2022-01-09 14:29:56
165857,2021-07-01,2021-07-31,30,county,5,3028,f,"Westmoreland County, VA",,Virginia,VA,Single Family Residential,6,279000.0,-0.026008029324489423,0.21304347826086967,299999.5,0.03483787512935499,0.1999979999999999,193.98288263847505,0.04489532792794537,0.18664011655398194,198.07142857142856,-0.01325549221632927,0.18238623003244991,46.0,-0.04166666666666663,0.04545454545454541,42.0,-0.1428571428571429,0.5555555555555556,65.0,0.30000000000000004,0.5476190476190477,102.0,0.21428571428571416,-0.0892857142857143,2.2,0.4000000000000001,-0.2999999999999998,47.0,18.0,-17.0,0.9738642749860844,-0.027111266173456938,-0.02230076288610583,0.21739130434782608,-0.24094202898550726,-0.19169960474308306,0.16666666666666666,-0.07142857142857144,0.04166666666666666,0.3333333333333333,-0.03401360544217691,0.07407407407407407,Virginia nonmetropolitan area,,2022-01-09 14:29:56
166737,2021-07-01,2021-07-31,30,county,5,3037,f,"Chesapeake, VA",,Virginia,VA,Single Family Residential,6,394000.0,0.05066666666666664,0.11330884430630128,344990.0,0.04542424242424237,0.09555414417275321,172.6384364820847,-0.0035299481553552337,0.12682702072756524,169.7278911564626,0.012300785878501808,0.10444943527650287,407.0,-0.16768916155419222,-0.15734989648033126,418.0,0.017031630170316392,0.06091370558375631,508.0,0.09719222462203024,0.10195227765726678,496.0,0.1670588235294117,-0.02554027504911593,1.2,0.29999999999999993,0.09999999999999985,17.0,3.0,-10.0,1.0244501750408446,-0.0022171680742923967,0.02559051415507818,0.7076167076167076,0.0573099591504499,0.372212980908633,0.1995967741935484,0.027832068311195446,0.05028439698333226,0.4641148325358852,-0.020070082305964018,0.08848031476938767,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
187854,2021-07-01,2021-07-31,30,county,5,3060,f,"Portsmouth, VA",,Virginia,VA,Single Family Residential,6,226000.0,-0.02837489251934655,0.13226452905811614,225000.0,0.0714285714285714,0.037105323807328894,144.4582814445828,0.0352059256615056,0.15313717785067138,139.68471798562916,-0.00704360051236097,0.08860685868694596,215.0,-0.0444444444444444,0.24277456647398846,194.0,-0.05365853658536591,0.11494252873563228,222.0,-0.0672268907563025,0.24022346368715075,284.0,0.051851851851851816,0.09652509652509657,1.3,0.10000000000000007,-0.2,22.0,0.0,-18.0,1.0133486450481013,0.01079205046229892,0.022060474385737997,0.4930232558139535,-0.0136434108527132,0.22134695523591885,0.2323943661971831,0.02498695878977569,0.06637120017401707,0.4329896907216495,0.057379934624088524,0.15712762175613226,"Virginia Beach, VA",47260.0,2022-01-09 14:29:56
