,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
343101,2021-07-01,2021-09-30,90,zip code,2,8789,f,Zip Code: 22182,,Virginia,VA,Single Family Residential,6,1119000.0,0.00566190347802653,0.15973571706179568,1055000.0,0.0038536562158046905,0.056056056056056125,300.19212295869363,-0.03762798434900783,0.02446657562127541,300.19212295869363,0.017999586033403903,0.04195990457899934,94.0,-0.12962962962962965,0.06818181818181812,28.0,0.0,0.3999999999999999,87.0,-0.12121212121212123,0.011627906976744208,23.0,-0.1785714285714286,-0.4772727272727273,,,,16.0,9.5,-8.5,1.0240283273268973,-0.013222248685923256,0.024417980232991243,0.5638297872340425,-0.1028368794326241,0.21155705996131524,,,,0.42857142857142855,0.03571428571428569,-0.021428571428571463,"Washington, DC",47894,2022-01-09 14:29:56
349237,2021-07-01,2021-09-30,90,zip code,2,8779,f,Zip Code: 22152,,Virginia,VA,Single Family Residential,6,682102.0,-0.04266385964912278,0.08701513944223116,665000.0,-0.014741832728350281,0.09917355371900816,293.03482587064684,-0.04155070799846916,0.06928592165865477,285.88328075709774,-0.0260875869657341,0.06542246196164259,77.0,-0.1348314606741573,0.54,18.0,-0.28,0.0,71.0,-0.21111111111111114,0.5434782608695652,20.0,-0.13043478260869568,1.8571428571428568,,,,23.0,17.0,4.5,1.015630844515394,-0.022877402531281232,0.0031003135513119067,0.5844155844155844,-0.06726980884284262,0.004415584415584428,,,,0.3888888888888889,0.10888888888888887,-0.4444444444444445,"Washington, DC",47894,2022-01-09 14:29:56
361442,2021-07-01,2021-09-30,90,zip code,2,8922,f,Zip Code: 22556,,Virginia,VA,Single Family Residential,6,475000.0,0.03036876355748364,0.14457831325301207,477000.0,-0.021438096214996368,0.18509611204002985,189.35516888433983,0.0,0.21218097544332656,185.77466970190326,-0.00818391035629995,0.11487206806432647,153.0,-0.09467455621301779,0.24390243902439024,41.0,-0.19607843137254896,0.17142857142857149,150.0,-0.11764705882352945,0.3888888888888888,42.0,-0.125,0.3548387096774193,,,,17.0,4.0,-8.0,1.0210197900911602,-0.00398558048604758,0.012319990027353622,0.5882352941176471,-0.07448659937347724,0.1248206599713056,,,,0.4878048780487805,0.07604017216642756,-0.026480836236933758,"Washington, DC",47894,2022-01-09 14:29:56
372526,2021-07-01,2021-09-30,90,zip code,2,8734,f,Zip Code: 22031,,Virginia,VA,Single Family Residential,6,907600.0,0.008444444444444477,0.10682926829268302,799000.0,-0.05944617977997635,-0.031515151515151496,304.32190760059615,-0.009049233251779977,0.09447423895417772,307.6923076923077,-0.0050853764418903324,0.0912372811834108,47.0,-0.09615384615384615,-0.12962962962962965,14.0,0.2727272727272727,-0.17647058823529416,53.0,-0.14516129032258066,-0.0535714285714286,27.0,0.03846153846153855,0.03846153846153855,,,,18.0,11.0,-3.0,1.0162520214096162,-0.014225301431938675,0.012797135690701513,0.6595744680851064,-0.07119476268412439,0.3077226162332545,,,,0.2857142857142857,0.012987012987012991,-0.18487394957983194,"Washington, DC",47894,2022-01-09 14:29:56
387082,2021-07-01,2021-09-30,90,zip code,2,9410,f,Zip Code: 23701,,Virginia,VA,Single Family Residential,6,222500.0,-0.030501089324618706,0.1237373737373737,215000.0,0.023809523809523725,0.051859099804305364,154.62536112934998,0.024489497532564908,0.16859288077757206,155.77922077922082,0.025863161229015,0.14354751468838933,148.0,-0.10303030303030304,-0.0067114093959731455,50.0,0.4705882352941178,0.19047619047619047,147.0,-0.026490066225165587,0.027972027972027916,66.0,0.11864406779661008,0.22222222222222232,,,,21.0,-2.5,-7.0,1.0187180323614045,0.00696009117784957,0.015020024161950475,0.5405405405405406,0.0072072072072072455,0.22510429892980235,,,,0.42,0.03764705882352942,0.08666666666666667,"Virginia Beach, VA",47260,2022-01-09 14:29:56
527676,2021-07-01,2021-09-30,90,zip code,2,8964,f,Zip Code: 22656,,Virginia,VA,Single Family Residential,6,450000.0,0.0,0.17662439534579688,450000.0,0.0,0.125,152.00052054649836,0.0028932304629167853,0.10137661755817497,163.1849315068493,0.04365829528158316,0.21022499203568026,28.0,0.21739130434782614,-0.2631578947368421,6.0,-0.25,-0.33333333333333337,31.0,-0.06060606060606055,0.14814814814814814,20.0,0.11111111111111116,0.25,,,,41.0,9.0,2.0,1.0063928519382548,-0.014074476213830513,0.011374815172679577,0.5,-0.10869565217391307,0.34210526315789475,,,,0.16666666666666666,0.04166666666666666,0.05555555555555555,"Winchester, VA",49020,2022-01-09 14:29:56
535818,2021-07-01,2021-09-30,90,zip code,2,9088,f,Zip Code: 23002,,Virginia,VA,Single Family Residential,6,310000.0,-0.028213166144200663,0.2350597609561753,269900.0,-0.016578611768992557,-0.08119148936170217,162.79362369783775,-0.03722529946720298,0.03676480454719444,154.45402298850576,-0.020265755929302017,0.031287162462252605,40.0,-0.06976744186046513,0.7391304347826086,15.0,-0.11764705882352945,0.6666666666666667,57.0,-0.017241379310344862,1.0357142857142856,24.0,-0.11111111111111116,-0.07692307692307686,,,,15.0,1.0,-46.0,1.002165479540014,-0.02041618211330021,-0.005605091576448729,0.35,-0.16162790697674426,-0.08478260869565217,,,,0.3333333333333333,-0.25490196078431376,0.2222222222222222,"Richmond, VA",40060,2022-01-09 14:29:56
568538,2021-07-01,2021-09-30,90,zip code,2,7867,f,Zip Code: 20152,,Virginia,VA,Single Family Residential,6,854500.0,-0.046359537520646366,0.11553524804177552,872450.0,0.02641176470588236,0.16342178957194298,216.7230249000922,0.012988915209489749,0.1939274886505076,209.9098976598716,-0.007081522388454165,0.11837436098360946,80.0,-0.14893617021276595,-0.14893617021276595,20.0,-0.09090909090909093,-0.04761904761904767,74.0,-0.08641975308641982,0.013698630136986356,17.0,-0.10526315789473684,0.0,,,,5.5,-1.5,-19.0,1.0223823030883823,-0.013285210027082163,0.01611838733426496,0.675,-0.04840425531914894,0.15372340425531916,,,,0.5,-0.18181818181818174,-0.11904761904761907,"Washington, DC",47894,2022-01-09 14:29:56
606980,2021-07-01,2021-09-30,90,zip code,2,9407,f,Zip Code: 23693,,Virginia,VA,Single Family Residential,6,437500.0,-0.016853932584269704,0.04415274463007157,440000.0,0.017458665741704182,0.023255813953488413,177.9912563764423,-0.0017123491289612325,0.09455254710650074,175.8539059857964,0.0007438398564789672,0.06739231307657834,108.0,-0.1074380165289256,0.16129032258064524,21.0,-0.34375,0.16666666666666674,80.0,-0.2523364485981309,0.012658227848101332,34.0,-0.15000000000000002,-0.20930232558139536,,,,26.0,4.5,-2.0,1.0099927688315158,-0.0055564360943769495,0.016521459434262864,0.5185185185185185,-0.06825834098561379,0.21744324970131415,,,,0.19047619047619047,-0.059523809523809534,-0.08730158730158732,"Virginia Beach, VA",47260,2022-01-09 14:29:56
607015,2021-07-01,2021-09-30,90,zip code,2,7837,f,Zip Code: 20115,,Virginia,VA,Single Family Residential,6,592000.0,-0.014975041597337757,0.140655105973025,615000.0,-0.004048582995951454,0.004245591116917025,250.3253325621746,-0.024427636172454914,0.19137887090607866,245.8068247541932,-0.018897374435587252,0.046321257555054896,34.0,-0.10526315789473684,-0.02857142857142858,10.0,0.25,0.0,35.0,0.09375,-0.16666666666666666,21.0,0.05000000000000005,-0.38235294117647056,,,,33.0,2.5,-50.0,0.9871013373660208,-0.009373724568047637,0.006506734053909002,0.35294117647058826,-0.12074303405572752,0.03865546218487397,,,,0.4,0.025000000000000026,0.4,"Washington, DC",47894,2022-01-09 14:29:56
614980,2021-07-01,2021-09-30,90,zip code,2,9205,f,Zip Code: 23192,,Virginia,VA,Single Family Residential,6,424000.0,-0.1311475409836066,0.11286089238845155,382000.0,-0.032911392405063244,-0.19578947368421049,191.09712230215828,-0.020798745618889503,0.25599520383693064,175.10945709281958,-0.07748579349159612,0.058744373185417365,31.0,-0.16216216216216214,0.06896551724137923,13.0,0.4444444444444444,0.4444444444444444,36.0,-0.027027027027026973,0.16129032258064524,16.0,-0.2,-0.11111111111111116,,,,10.0,2.0,-36.0,1.0190466395622306,-0.0042362214273792284,0.0208107909285562,0.4516129032258064,0.07323452484742804,0.07230255839822025,,,,0.6923076923076922,0.2478632478632479,0.2478632478632479,"Richmond, VA",40060,2022-01-09 14:29:56
650336,2021-07-01,2021-09-30,90,zip code,2,7842,f,Zip Code: 20120,,Virginia,VA,Single Family Residential,6,725000.0,-0.013605442176870763,0.021126760563380254,704900.0,0.007143877696813794,0.04445102978218984,239.6012763208571,0.04369425613174083,0.13786741583450854,243.7328829460704,0.04012508630062439,0.09288771084329885,86.0,-0.10416666666666664,0.06172839506172845,23.0,0.04545454545454541,0.04545454545454541,74.0,-0.2371134020618557,-0.07499999999999996,26.0,-0.03703703703703709,0.13043478260869554,,,,16.0,7.5,-5.0,1.0190249967876497,-0.009458342613329227,0.013223835367457859,0.5581395348837209,-0.11894379844961245,0.06431237438989379,,,,0.3478260869565217,-0.06126482213438739,-0.2430830039525692,"Washington, DC",47894,2022-01-09 14:29:56
697524,2021-07-01,2021-09-30,90,zip code,2,9320,f,Zip Code: 23434,,Virginia,VA,Single Family Residential,6,320000.0,-0.02853673345476626,0.12676056338028174,319900.0,0.0397334850085318,-0.00015627441787779972,154.80769230769232,0.008809111348641705,0.12605001622342682,160.50119331742243,0.03846436832351552,0.11043743005336126,357.0,-0.016528925619834656,0.129746835443038,114.0,0.07547169811320753,0.1875,355.0,-0.050802139037433136,0.020114942528735687,160.0,-0.058823529411764726,-0.03030303030303028,,,,23.5,1.5,-12.5,1.0156103497847542,-0.0031766200903411428,0.02209571446539349,0.6162464985994398,-0.01185267495427922,0.268145232776655,,,,0.3684210526315789,-0.0466732869910626,-0.07949561403508774,"Virginia Beach, VA",47260,2022-01-09 14:29:56
740122,2021-07-01,2021-09-30,90,zip code,2,9421,f,Zip Code: 23805,,Virginia,VA,Single Family Residential,6,214000.0,0.01904761904761898,0.12631578947368416,234900.0,0.07260273972602738,0.3422857142857143,130.2681992337165,0.002887477233352476,0.2669708054196977,144.15064102564102,0.03903815979058689,0.3479842870544089,65.0,-0.1875,-0.2168674698795181,20.0,-0.04761904761904767,-0.16666666666666666,73.0,-0.013513513513513488,-0.16091954022988508,29.0,0.15999999999999992,0.11538461538461542,,,,13.0,2.0,-6.0,1.011347410614033,-0.02222397057513437,0.01889275835739157,0.5076923076923077,-0.017307692307692357,0.08600556070435582,,,,0.6,-0.019047619047619088,-0.15000000000000002,"Richmond, VA",40060,2022-01-09 14:29:56
